"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","adam_corr","adam_corr_after_epoch","augmult_num","batch_size","beta_1","beta_2","classifier_model","clipping_only","cosine_lr","data_dir","dataset","debug","delta","dict_path","disable_jit","dp_l2_norm_clip","dp_noise_multiplier","dp_sampling","elu_alpha","ema","epochs","eps","eps_root","eval_every","exp_entity","exp_group","exp_name","exp_proj","gamma_decay","imp_max","imp_min","learning_rate","lr_decay","n_data_workers","negative_slope","normalization","num_classes","optimizer","out_path","priv_accountant","progress_bar","resnet_depth","resnet_width","seed","sgd_momentum","target_eps","tmp_bias","trainer","weight_decay","weight_standardization","best_test_accuracy","dp_epsilon","epoch","epoch_step","loss","step","steps_per_epoch","test_accuracy","test_loss","test_step","update_norm"
"7.0_AdamWBC_wd0.001_lr0.0001_c1.0_e5e-8_trial2","finished","-","","","2025-04-29T20:45:24.000Z","1293","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.001_lr0.0001_c1.0_e5e-8_trial2","cifar_7.0_trials","1","1","0","0.0001","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1025","false","7","0","DPAdamW","0.001","false","0.5317925347222222","6.437034549840683","69","47","1.6542589664459229","3359","48","0.5317925347222222","1.5989218552907307","3000","0.667316734790802"
"7.0_AdamWBC_wd0.001_lr0.002_c1.0_e5e-8_trial4","crashed","-","","","2025-04-29T16:48:48.000Z","646","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.001_lr0.002_c1.0_e5e-8_trial4","cifar_7.0_trials","1","1","0","0.002","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1027","false","7","0","DPAdamW","0.001","false","0.4740668402777778","3.5659330943453775","37","11","3.128696918487549","1787","48","0.4740668402777778","2.4307906097835965","1000","0.6686321496963501"
"7.0_AdamWBC_wd0.0001_lr0.002_c1.0_e5e-8_trial4","crashed","-","","","2025-04-29T16:47:48.000Z","706","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.0001_lr0.002_c1.0_e5e-8_trial4","cifar_7.0_trials","1","1","0","0.002","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1027","false","7","0","DPAdamW","0.0001","false","0.4619140625","3.5659330943453775","40","17","3.0327723026275635","1937","48","0.4619140625","2.5561735894944935","1000","0.6675038933753967"
"7.0_AdamWBC_wd0.001_lr0.002_c1.0_e5e-8_trial1","finished","-","","","2025-04-29T05:33:46.000Z","1295","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.001_lr0.002_c1.0_e5e-8_trial1","cifar_7.0_trials","1","1","0","0.002","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1024","false","7","0","DPAdamW","0.001","false","0.4616970486111111","6.437034549840683","69","47","3.199887752532959","3359","48","0.4177517361111111","3.0357661512162952","3000","0.666771650314331"
"7.0_AdamW_wd0.01_lr0.002_c1.0_e5e-8_trial2","finished","-","","","2025-04-29T08:13:21.000Z","884","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.01_lr0.002_c1.0_e5e-8_trial2","cifar_7.0_trials","1","1","0","0.002","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1025","false","7","0","DPAdamW","0.01","false","0.4745008680555556","6.437034549840683","69","47","3.1373636722564697","3359","48","0.4128689236111111","3.132183207405938","3000","0.6674258708953857"
"7.0_AdamWBC_wd0.01_lr0.002_c1.0_e5e-8_trial2","finished","-","","","2025-04-29T07:57:46.000Z","880","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.01_lr0.002_c1.0_e5e-8_trial2","cifar_7.0_trials","1","1","0","0.002","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1025","false","7","0","DPAdamW","0.01","false","0.4777560763888889","6.437034549840683","69","47","3.4734089374542236","3359","48","0.412109375","3.2307651572757297","3000","0.6672971844673157"
"7.0_AdamW_wd0.0001_lr0.002_c1.0_e5e-8_trial1","finished","-","","","2025-04-29T05:56:17.000Z","1288","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.0001_lr0.002_c1.0_e5e-8_trial1","cifar_7.0_trials","1","1","0","0.002","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1024","false","7","0","DPAdamW","0.0001","false","0.4582248263888889","6.437034549840683","69","47","3.4803407192230225","3359","48","0.4110243055555556","3.3326947159237332","3000","0.6667546033859253"
"7.0_AdamW_wd0.001_lr0.002_c1.0_e5e-8_trial1","finished","-","","","2025-04-29T05:56:16.000Z","1297","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.001_lr0.002_c1.0_e5e-8_trial1","cifar_7.0_trials","1","1","0","0.002","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1024","false","7","0","DPAdamW","0.001","false","0.4656032986111111","6.437034549840683","69","47","3.3230485916137695","3359","48","0.4083116319444444","2.8349763287438288","3000","0.6668699979782104"
"7.0_AdamW_wd0.0001_lr0.002_c1.0_e5e-8_trial2","finished","-","","","2025-04-29T09:40:32.000Z","1301","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.0001_lr0.002_c1.0_e5e-8_trial2","cifar_7.0_trials","1","1","0","0.002","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1025","false","7","0","DPAdamW","0.0001","false","0.4790581597222222","6.437034549840683","69","47","3.485909938812256","3359","48","0.4075520833333333","3.320722924338446","3000","0.667317271232605"
"7.0_AdamWBC_wd0.001_lr0.002_c1.0_e5e-8_trial2","finished","-","","","2025-04-29T09:18:42.000Z","1287","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.001_lr0.002_c1.0_e5e-8_trial2","cifar_7.0_trials","1","1","0","0.002","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1025","false","7","0","DPAdamW","0.001","false","0.4718967013888889","6.437034549840683","69","47","3.809747695922851","3359","48","0.40625","3.53849901093377","3000","0.6672886610031128"
"7.0_AdamW_wd0.01_lr0.002_c1.0_e5e-8_trial1","finished","-","","","2025-04-29T05:37:42.000Z","881","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.01_lr0.002_c1.0_e5e-8_trial1","cifar_7.0_trials","1","1","0","0.002","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1024","false","7","0","DPAdamW","0.01","false","0.4692925347222222","6.437034549840683","69","47","3.3372297286987305","3359","48","0.4054904513888889","3.2159947554270425","3000","0.6665924191474915"
"7.0_AdamW_wd0.01_lr0.002_c1.0_e5e-8_trial3","finished","-","","","2025-04-29T10:49:28.000Z","879","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.01_lr0.002_c1.0_e5e-8_trial3","cifar_7.0_trials","1","1","0","0.002","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1026","false","7","0","DPAdamW","0.01","false","0.4771050347222222","6.437034549840683","69","47","3.680981159210205","3359","48","0.4033203125","3.266069571177165","3000","0.6655284762382507"
"7.0_AdamWBC_wd0.0001_lr0.002_c1.0_e5e-8_trial1","finished","-","","","2025-04-29T05:33:40.000Z","1300","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.0001_lr0.002_c1.0_e5e-8_trial1","cifar_7.0_trials","1","1","0","0.002","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1024","false","7","0","DPAdamW","0.0001","false","0.4791666666666667","6.437034549840683","69","47","3.3773298263549805","3359","48","0.4025607638888889","3.280093193054199","3000","0.6665121912956238"
"7.0_AdamWBC_wd0.01_lr0.002_c1.0_e5e-8_trial1","finished","-","","","2025-04-29T05:22:08.000Z","879","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.01_lr0.002_c1.0_e5e-8_trial1","cifar_7.0_trials","1","1","0","0.002","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1024","false","7","0","DPAdamW","0.01","false","0.4599609375","6.437034549840683","69","47","3.55945086479187","3359","48","0.4019097222222222","3.128869480556912","3000","0.66680908203125"
"7.0_AdamWBC_wd0.0001_lr0.002_c1.0_e5e-8_trial2","finished","-","","","2025-04-29T09:18:04.000Z","1293","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.0001_lr0.002_c1.0_e5e-8_trial2","cifar_7.0_trials","1","1","0","0.002","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1025","false","7","0","DPAdamW","0.0001","false","0.4740668402777778","6.437034549840683","69","47","3.5773353576660156","3359","48","0.3999565972222222","3.376993974049886","3000","0.6670950055122375"
"7.0_AdamWBC_wd0.01_lr0.002_c1.0_e5e-8_trial5","finished","-","","","2025-04-29T15:45:16.000Z","880","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.01_lr0.002_c1.0_e5e-8_trial5","cifar_7.0_trials","1","1","0","0.002","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1028","false","7","0","DPAdamW","0.01","false","0.4752604166666667","6.437034549840683","69","47","3.3527255058288574","3359","48","0.3984375","3.204932583702935","3000","0.6656112670898438"
"7.0_AdamW_wd0.001_lr0.002_c1.0_e5e-8_trial2","finished","-","","","2025-04-29T09:41:03.000Z","1293","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.001_lr0.002_c1.0_e5e-8_trial2","cifar_7.0_trials","1","1","0","0.002","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1025","false","7","0","DPAdamW","0.001","false","0.4742838541666667","6.437034549840683","69","47","3.2203640937805176","3359","48","0.3957248263888889","3.1936435434553356","3000","0.6669971942901611"
"7.0_AdamWBC_wd0.001_lr0.002_c1.0_e5e-8_trial3","finished","-","","","2025-04-29T13:03:10.000Z","1285","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.001_lr0.002_c1.0_e5e-8_trial3","cifar_7.0_trials","1","1","0","0.002","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1026","false","7","0","DPAdamW","0.001","false","0.4793836805555556","6.437034549840683","69","47","3.795491933822632","3359","48","0.3926866319444444","3.6657177342308898","3000","0.6650054454803467"
"7.0_AdamW_wd0.001_lr0.002_c1.0_e5e-8_trial3","finished","-","","","2025-04-29T13:25:29.000Z","1296","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.001_lr0.002_c1.0_e5e-8_trial3","cifar_7.0_trials","1","1","0","0.002","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1026","false","7","0","DPAdamW","0.001","false","0.4608289930555556","6.437034549840683","69","47","4.102758407592773","3359","48","0.3916015625","3.739170286390516","3000","0.6651386022567749"
"7.0_AdamW_wd0.0001_lr0.002_c1.0_e5e-8_trial3","finished","-","","","2025-04-29T13:26:08.000Z","1289","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.0001_lr0.002_c1.0_e5e-8_trial3","cifar_7.0_trials","1","1","0","0.002","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1026","false","7","0","DPAdamW","0.0001","false","0.4764539930555556","6.437034549840683","69","47","3.842348575592041","3359","48","0.3900824652777778","3.632384459177653","3000","0.665787935256958"
"7.0_AdamWBC_wd0.0001_lr0.002_c1.0_e5e-8_trial3","finished","-","","","2025-04-29T13:03:48.000Z","1286","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.0001_lr0.002_c1.0_e5e-8_trial3","cifar_7.0_trials","1","1","0","0.002","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1026","false","7","0","DPAdamW","0.0001","false","0.4666883680555556","6.437034549840683","69","47","3.910839319229126","3359","48","0.3900824652777778","3.6169105105929904","3000","0.6649948358535767"
"7.0_AdamWBC_wd0.01_lr0.002_c1.0_e5e-8_trial4","finished","-","","","2025-04-29T13:09:44.000Z","879","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.01_lr0.002_c1.0_e5e-8_trial4","cifar_7.0_trials","1","1","0","0.002","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1027","false","7","0","DPAdamW","0.01","false","0.4644097222222222","6.437034549840683","69","47","3.392732620239258","3359","48","0.3895399305555556","3.3942039542728","3000","0.6665394306182861"
"7.0_AdamWBC_wd0.01_lr0.002_c1.0_e5e-8_trial3","finished","-","","","2025-04-29T10:33:56.000Z","876","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.01_lr0.002_c1.0_e5e-8_trial3","cifar_7.0_trials","1","1","0","0.002","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1026","false","7","0","DPAdamW","0.01","false","0.4622395833333333","6.437034549840683","69","47","4.069700717926025","3359","48","0.3849826388888889","3.667115847269694","3000","0.6655333638191223"
"7.0_AdamW_wd0.01_lr0.002_c1.0_e5e-8_trial5","finished","-","","","2025-04-29T16:00:51.000Z","880","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.01_lr0.002_c1.0_e5e-8_trial5","cifar_7.0_trials","1","1","0","0.002","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1028","false","7","0","DPAdamW","0.01","false","0.4736328125","6.437034549840683","69","47","3.420849561691284","3359","48","0.3846571180555556","3.631773074467977","3000","0.6657879948616028"
"7.0_AdamW_wd0.01_lr0.002_c1.0_e5e-8_trial4","finished","-","","","2025-04-29T13:25:18.000Z","881","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.01_lr0.002_c1.0_e5e-8_trial4","cifar_7.0_trials","1","1","0","0.002","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1027","false","7","0","DPAdamW","0.01","false","0.4608289930555556","6.437034549840683","69","47","3.600454568862915","3359","48","0.3636067708333333","3.8150794241163464","3000","0.6664007306098938"
"7.0_AdamW_wd0.01_lr0.004_c1.0_e5e-8_trial1","finished","-","","","2025-04-29T06:40:14.000Z","873","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.01_lr0.004_c1.0_e5e-8_trial1","cifar_7.0_trials","1","1","0","0.004","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1024","false","7","0","DPAdamW","0.01","false","0.3529730902777778","6.437034549840683","69","47","2.235846996307373","3359","48","0.3529730902777778","2.1857533189985485","3000","0.6677147150039673"
"7.0_AdamWBC_wd0.01_lr0.003_c1.0_e5e-8_trial5","finished","-","","","2025-04-29T16:16:26.000Z","878","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.01_lr0.003_c1.0_e5e-8_trial5","cifar_7.0_trials","1","1","0","0.003","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1028","false","7","0","DPAdamW","0.01","false","0.3761935763888889","6.437034549840683","69","47","2.381124258041382","3359","48","0.3516710069444444","2.3484910594092474","3000","0.6659109592437744"
"7.0_AdamWBC_wd0.001_lr0.004_c1.0_e5e-8_trial1","finished","-","","","2025-04-29T07:03:20.000Z","1290","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.001_lr0.004_c1.0_e5e-8_trial1","cifar_7.0_trials","1","1","0","0.004","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1024","false","7","0","DPAdamW","0.001","false","0.3514539930555556","6.437034549840683","69","47","2.3410024642944336","3359","48","0.3514539930555556","2.1650223467085095","3000","0.6685432195663452"
"7.0_AdamW_wd0.0001_lr0.004_c1.0_e5e-8_trial2","finished","-","","","2025-04-29T11:11:38.000Z","1311","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.0001_lr0.004_c1.0_e5e-8_trial2","cifar_7.0_trials","1","1","0","0.004","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1025","false","7","0","DPAdamW","0.0001","false","0.3493923611111111","6.437034549840683","69","47","2.190861225128174","3359","48","0.3493923611111111","2.160898314581977","3000","0.668464183807373"
"7.0_AdamWBC_wd0.01_lr0.003_c1.0_e5e-8_trial2","finished","-","","","2025-04-29T08:29:00.000Z","878","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.01_lr0.003_c1.0_e5e-8_trial2","cifar_7.0_trials","1","1","0","0.003","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1025","false","7","0","DPAdamW","0.01","false","0.38671875","6.437034549840683","69","47","2.3411078453063965","3359","48","0.3426649305555556","2.257093720965915","3000","0.6670199036598206"
"7.0_AdamW_wd0.001_lr0.004_c1.0_e5e-8_trial3","finished","-","","","2025-04-29T14:55:53.000Z","1310","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.001_lr0.004_c1.0_e5e-8_trial3","cifar_7.0_trials","1","1","0","0.004","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1026","false","7","0","DPAdamW","0.001","false","0.3370225694444444","6.437034549840683","69","47","2.2873802185058594","3359","48","0.3370225694444444","2.176577011744181","3000","0.6660964488983154"
"7.0_AdamW_wd0.0001_lr0.004_c1.0_e5e-8_trial3","finished","-","","","2025-04-29T14:55:35.000Z","1296","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.0001_lr0.004_c1.0_e5e-8_trial3","cifar_7.0_trials","1","1","0","0.004","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1026","false","7","0","DPAdamW","0.0001","false","0.3340928819444444","6.437034549840683","69","47","2.3121166229248047","3359","48","0.3340928819444444","2.0643427901797824","3000","0.6667259931564331"
"7.0_AdamWBC_wd0.001_lr0.005_c1.0_e5e-8_trial3","finished","-","","","2025-04-29T15:18:38.000Z","1306","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.001_lr0.005_c1.0_e5e-8_trial3","cifar_7.0_trials","1","1","0","0.005","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1026","false","7","0","DPAdamW","0.001","false","0.3315972222222222","6.437034549840683","69","47","2.3902435302734375","3359","48","0.3315972222222222","2.2452700667911105","3000","0.6679782867431641"
"7.0_AdamW_wd0.001_lr0.003_c1.0_e5e-8_trial3","finished","-","","","2025-04-29T14:10:31.000Z","1301","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.001_lr0.003_c1.0_e5e-8_trial3","cifar_7.0_trials","1","1","0","0.003","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1026","false","7","0","DPAdamW","0.001","false","0.3581814236111111","6.437034549840683","69","47","2.1815779209136963","3359","48","0.330078125","2.2371813191307917","3000","0.666542649269104"
"7.0_AdamW_wd0.0001_lr0.003_c1.0_e5e-8_trial3","finished","-","","","2025-04-29T14:10:54.000Z","1281","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.0001_lr0.003_c1.0_e5e-8_trial3","cifar_7.0_trials","1","1","0","0.003","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1026","false","7","0","DPAdamW","0.0001","false","0.3678385416666667","6.437034549840683","69","47","2.214888572692871","3359","48","0.3298611111111111","2.217265182071262","3000","0.666330873966217"
"7.0_AdamW_wd0.001_lr0.004_c1.0_e5e-8_trial1","finished","-","","","2025-04-29T07:25:48.000Z","1302","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.001_lr0.004_c1.0_e5e-8_trial1","cifar_7.0_trials","1","1","0","0.004","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1024","false","7","0","DPAdamW","0.001","false","0.3293185763888889","6.437034549840683","69","47","2.182215690612793","3359","48","0.3293185763888889","2.199506468243069","3000","0.6681254506111145"
"7.0_AdamW_wd0.01_lr0.004_c1.0_e5e-8_trial2","finished","-","","","2025-04-29T09:15:38.000Z","884","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.01_lr0.004_c1.0_e5e-8_trial2","cifar_7.0_trials","1","1","0","0.004","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1025","false","7","0","DPAdamW","0.01","false","0.3267144097222222","6.437034549840683","69","47","2.233701229095459","3359","48","0.3267144097222222","2.3542011313968234","3000","0.6700466871261597"
"7.0_AdamWBC_wd0.001_lr0.003_c1.0_e5e-8_trial1","finished","-","","","2025-04-29T06:18:23.000Z","1296","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.001_lr0.003_c1.0_e5e-8_trial1","cifar_7.0_trials","1","1","0","0.003","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1024","false","7","0","DPAdamW","0.001","false","0.3655598958333333","6.437034549840683","69","47","2.4240541458129883","3359","48","0.32421875","2.74695184495714","3000","0.6672813892364502"
"7.0_AdamW_wd0.001_lr0.004_c1.0_e5e-8_trial2","finished","-","","","2025-04-29T11:10:57.000Z","1293","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.001_lr0.004_c1.0_e5e-8_trial2","cifar_7.0_trials","1","1","0","0.004","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1025","false","7","0","DPAdamW","0.001","false","0.3233506944444444","6.437034549840683","69","47","2.1575560569763184","3359","48","0.3233506944444444","2.174050278133816","3000","0.6681303381919861"
