"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","adam_corr","adam_corr_after_epoch","augmult_num","batch_size","beta_1","beta_2","classifier_model","clipping_only","cosine_lr","data_dir","dataset","debug","delta","dict_path","disable_jit","dp_l2_norm_clip","dp_noise_multiplier","dp_sampling","elu_alpha","ema","epochs","eps","eps_root","eval_every","exp_entity","exp_group","exp_name","exp_proj","gamma_decay","imp_max","imp_min","learning_rate","lr_decay","n_data_workers","negative_slope","normalization","num_classes","optimizer","out_path","priv_accountant","progress_bar","resnet_depth","resnet_width","seed","sgd_momentum","target_eps","tmp_bias","trainer","weight_decay","weight_standardization","best_test_accuracy","dp_epsilon","epoch","epoch_step","loss","perc_corr1","perc_corr2","step","steps_per_epoch","test_accuracy","test_loss","test_step","update_norm"
"1.0_AdamW_wd1e-05_lr0.003_c1.0_e5e-08_trial5","finished","-","","","2025-04-30T16:52:42.000Z","615","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.003_c1.0_e5e-08_trial5","cifar_1.0_trials_2","1","1","0","0.003","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1028","false","1","0","DPAdamW","0.00001","false","0.4900173611111111","0.9770437718268348","69","47","1.9364380836486816","","","3359","48","0.4822048611111111","1.8736355702082317","3359","2.9066967964172363"
"1.0_AdamW_wd0.001_lr0.003_c1.0_e5e-08_trial3","finished","-","","","2025-04-30T12:21:44.000Z","629","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.003_c1.0_e5e-08_trial3","cifar_1.0_trials_2","1","1","0","0.003","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.001","false","0.4881727430555556","0.9770437718268348","69","47","1.8560978174209597","","","3359","48","0.4820963541666667","1.86554663711124","3359","2.905292510986328"
"1.0_AdamW_wd0.01_lr0.0007_c1.0_e1e-08_trial3","finished","-","","","2025-04-30T15:09:14.000Z","915","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.0007_c1.0_e1e-08_trial3","cifar_1.0_trials_2","1","1","0","0.0007","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.01","false","0.4818793402777778","0.9770437718268348","69","47","1.6056429147720337","","","3359","48","0.4818793402777778","1.5495997932222154","3359","2.90531849861145"
"1.0_AdamW_wd1e-05_lr0.0007_c1.0_e1e-08_trial3","finished","-","","","2025-04-30T14:43:20.000Z","909","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.0007_c1.0_e1e-08_trial3","cifar_1.0_trials_2","1","1","0","0.0007","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.00001","false","0.4817708333333333","0.9770437718268348","69","47","1.5788371562957764","","","3359","48","0.4817708333333333","1.5490667819976809","3359","2.905458450317383"
"1.0_AdamW_wd0.01_lr0.0035_c1.0_e5e-08_trial4","finished","-","","","2025-04-30T14:49:41.000Z","626","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.0035_c1.0_e5e-08_trial4","cifar_1.0_trials_2","1","1","0","0.0035","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.01","false","0.4815538194444444","0.9770437718268348","69","47","2.0664169788360596","","","3359","48","0.4815538194444444","1.9905130200915864","3359","2.911158323287964"
"1.0_AdamW_wd0.001_lr0.0007_c1.0_e5e-08_trial2","finished","-","","","2025-04-30T09:57:42.000Z","910","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.0007_c1.0_e5e-08_trial2","cifar_1.0_trials_2","1","1","0","0.0007","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.001","false","0.4815538194444444","0.9770437718268348","69","47","1.635629177093506","","","3359","48","0.4815538194444444","1.5637100140253704","3359","2.913634777069092"
"1.0_AdamW_wd1e-05_lr0.003_c1.0_e5e-08_trial1","finished","-","","","2025-04-30T07:50:57.000Z","624","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.003_c1.0_e5e-08_trial1","cifar_1.0_trials_2","1","1","0","0.003","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.00001","false","0.4966362847222222","0.9770437718268348","69","47","1.9358292818069456","","","3359","48","0.4813368055555556","1.9754102759891088","3359","2.9114036560058594"
"1.0_AdamW_wd1e-05_lr0.0007_c1.0_e5e-08_trial4","finished","-","","","2025-04-30T16:20:08.000Z","910","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.0007_c1.0_e5e-08_trial4","cifar_1.0_trials_2","1","1","0","0.0007","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.00001","false","0.4811197916666667","0.9770437718268348","69","47","1.641875982284546","","","3359","48","0.4811197916666667","1.5702218612035117","3359","2.911189079284668"
"1.0_AdamW_wd0.01_lr0.0007_c1.0_e5e-08_trial3","finished","-","","","2025-04-30T13:32:30.000Z","918","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.0007_c1.0_e5e-08_trial3","cifar_1.0_trials_2","1","1","0","0.0007","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.01","false","0.4806857638888889","0.9770437718268348","69","47","1.5885077714920044","","","3359","48","0.4806857638888889","1.5538034703996446","3359","2.905581474304199"
"1.0_AdamW_wd0.0001_lr0.003_c1.0_e1e-08_trial1","finished","-","","","2025-04-30T08:56:49.000Z","618","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.003_c1.0_e1e-08_trial1","cifar_1.0_trials_2","1","1","0","0.003","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.0001","false","0.4915364583333333","0.9770437718268348","69","47","2.0422277450561523","","","3359","48","0.4806857638888889","1.9624940819210477","3359","2.9112625122070312"
"1.0_AdamW_wd0.01_lr0.003_c1.0_e5e-08_trial5","finished","-","","","2025-04-30T16:54:17.000Z","629","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.003_c1.0_e5e-08_trial5","cifar_1.0_trials_2","1","1","0","0.003","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1028","false","1","0","DPAdamW","0.01","false","0.4890407986111111","0.9770437718268348","69","47","1.9405500888824463","","","3359","48","0.4805772569444444","1.8485501872168648","3359","2.9068963527679443"
"1.0_AdamW_wd0.01_lr0.0007_c1.0_e5e-08_trial4","finished","-","","","2025-04-30T16:46:07.000Z","914","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.0007_c1.0_e5e-08_trial4","cifar_1.0_trials_2","1","1","0","0.0007","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.01","false","0.48046875","0.9770437718268348","69","47","1.5665398836135864","","","3359","48","0.48046875","1.5618887212541368","3359","2.911290407180786"
"1.0_AdamW_wd0.0001_lr0.003_c1.0_e5e-08_trial5","finished","-","","","2025-04-30T16:49:58.000Z","616","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.003_c1.0_e5e-08_trial5","cifar_1.0_trials_2","1","1","0","0.003","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1028","false","1","0","DPAdamW","0.0001","false","0.4903428819444444","0.9770437718268348","69","47","1.917128562927246","","","3359","48","0.4803602430555556","1.8646234936184352","3359","2.906719446182251"
"1.0_AdamW_wd0.0001_lr0.0007_c1.0_e5e-08_trial2","finished","-","","","2025-04-30T09:52:48.000Z","911","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.0007_c1.0_e5e-08_trial2","cifar_1.0_trials_2","1","1","0","0.0007","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.0001","false","0.4799262152777778","0.9770437718268348","69","47","1.548330783843994","","","3359","48","0.4799262152777778","1.5653585725360446","3359","2.9136345386505127"
"1.0_AdamW_wd0.0001_lr0.0035_c1.0_e1e-08_trial4","finished","-","","","2025-04-30T15:53:16.000Z","620","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.0035_c1.0_e1e-08_trial4","cifar_1.0_trials_2","1","1","0","0.0035","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.0001","false","0.4797092013888889","0.9770437718268348","69","47","2.148825168609619","","","3359","48","0.4797092013888889","2.044221599896749","3359","2.91117787361145"
"1.0_AdamW_wd0.0001_lr0.0007_c1.0_e5e-08_trial4","finished","-","","","2025-04-30T16:21:21.000Z","913","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.0007_c1.0_e5e-08_trial4","cifar_1.0_trials_2","1","1","0","0.0007","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.0001","false","0.4796006944444444","0.9770437718268348","69","47","1.6089985370635986","","","3359","48","0.4796006944444444","1.5698355701234603","3359","2.9111218452453613"
"1.0_AdamW_wd1e-05_lr0.0007_c1.0_e1e-08_trial4","finished","-","","","2025-04-30T17:56:38.000Z","908","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.0007_c1.0_e1e-08_trial4","cifar_1.0_trials_2","1","1","0","0.0007","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.00001","false","0.4796006944444444","0.9770437718268348","69","47","1.5676685571670532","","","3359","48","0.4796006944444444","1.5667704608705308","3359","2.9111902713775635"
"1.0_AdamW_wd0.001_lr0.003_c1.0_e1e-08_trial2","finished","-","","","2025-04-30T11:13:50.000Z","621","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.003_c1.0_e1e-08_trial2","cifar_1.0_trials_2","1","1","0","0.003","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.001","false","0.4884982638888889","0.9770437718268348","69","47","1.924219846725464","","","3359","48","0.4793836805555556","1.950005292892456","3359","2.9135901927948"
"1.0_AdamW_wd0.0001_lr0.003_c1.0_e5e-08_trial1","finished","-","","","2025-04-30T07:49:22.000Z","619","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.003_c1.0_e5e-08_trial1","cifar_1.0_trials_2","1","1","0","0.003","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.0001","false","0.4947916666666667","0.9770437718268348","69","47","2.098907232284546","","","3359","48","0.4782986111111111","1.9873780674404569","3359","2.9112179279327393"
"1.0_AdamW_wd1e-05_lr0.0035_c1.0_e1e-08_trial4","finished","-","","","2025-04-30T15:56:09.000Z","623","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.0035_c1.0_e1e-08_trial4","cifar_1.0_trials_2","1","1","0","0.0035","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.00001","false","0.4781901041666667","0.9770437718268348","69","47","2.1275436878204346","","","3359","48","0.4780815972222222","2.0566699372397528","3359","2.9111084938049316"
"1.0_AdamW_wd0.001_lr0.0007_c1.0_e1e-08_trial4","finished","-","","","2025-04-30T17:58:58.000Z","905","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.0007_c1.0_e1e-08_trial4","cifar_1.0_trials_2","1","1","0","0.0007","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.001","false","0.4778645833333333","0.9770437718268348","69","47","1.5315346717834473","","","3359","48","0.4778645833333333","1.585825522740682","3359","2.911160707473755"
"1.0_AdamW_wd0.001_lr0.0035_c1.0_e1e-08_trial4","finished","-","","","2025-04-30T15:57:46.000Z","626","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.0035_c1.0_e1e-08_trial4","cifar_1.0_trials_2","1","1","0","0.0035","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.001","false","0.4797092013888889","0.9770437718268348","69","47","2.1652259826660156","","","3359","48","0.4774305555555556","2.053037616941664","3359","2.9111342430114746"
"1.0_AdamW_wd0.001_lr0.0035_c1.0_e5e-08_trial4","finished","-","","","2025-04-30T14:49:28.000Z","624","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.0035_c1.0_e5e-08_trial4","cifar_1.0_trials_2","1","1","0","0.0035","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.001","false","0.4786241319444444","0.9770437718268348","69","47","2.224078416824341","","","3359","48","0.4771050347222222","2.053947607676188","3359","2.9112277030944824"
"1.0_AdamW_wd0.001_lr0.0035_c1.0_e1e-08_trial2","finished","-","","","2025-04-30T11:25:06.000Z","624","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.0035_c1.0_e1e-08_trial2","cifar_1.0_trials_2","1","1","0","0.0035","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.001","false","0.4752604166666667","0.9770437718268348","69","47","2.1591999530792236","","","3359","48","0.4752604166666667","2.050955401526557","3359","2.9135289192199707"
"1.0_AdamW_wd1e-05_lr0.0035_c1.0_e5e-08_trial4","finished","-","","","2025-04-30T14:48:15.000Z","626","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.0035_c1.0_e5e-08_trial4","cifar_1.0_trials_2","1","1","0","0.0035","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.00001","false","0.4766710069444444","0.9770437718268348","69","47","2.063971996307373","","","3359","48","0.4734157986111111","2.0605400138431125","3359","2.9112131595611572"
"1.0_AdamW_wd0.01_lr0.0035_c1.0_e1e-08_trial2","finished","-","","","2025-04-30T11:26:17.000Z","623","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.0035_c1.0_e1e-08_trial2","cifar_1.0_trials_2","1","1","0","0.0035","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.01","false","0.4730902777777778","0.9770437718268348","69","47","2.222256660461426","","","3359","48","0.4725477430555556","2.021683547231886","3359","2.913584470748902"
"1.0_AdamW_wd0.01_lr0.0035_c1.0_e1e-08_trial3","finished","-","","","2025-04-30T13:41:59.000Z","623","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.0035_c1.0_e1e-08_trial3","cifar_1.0_trials_2","1","1","0","0.0035","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.01","false","0.4736328125","0.9770437718268348","69","47","2.075261116027832","","","3359","48","0.4724392361111111","1.947603185971578","3359","2.905472755432129"
"1.0_AdamW_wd0.01_lr0.0035_c1.0_e5e-08_trial2","finished","-","","","2025-04-30T10:18:13.000Z","621","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.0035_c1.0_e5e-08_trial2","cifar_1.0_trials_2","1","1","0","0.0035","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.01","false","0.4749348958333333","0.9770437718268348","69","47","2.199005126953125","","","3359","48","0.4717881944444444","2.049392686949836","3359","2.913681983947754"
"1.0_AdamW_wd1e-05_lr0.0035_c1.0_e5e-08_trial2","finished","-","","","2025-04-30T10:17:05.000Z","626","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.0035_c1.0_e5e-08_trial2","cifar_1.0_trials_2","1","1","0","0.0035","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.00001","false","0.4727647569444444","0.9770437718268348","69","47","2.0776307582855225","","","3359","48","0.4715711805555556","2.084317829873827","3359","2.913559913635254"
"1.0_AdamW_wd0.0001_lr0.0035_c1.0_e5e-08_trial4","finished","-","","","2025-04-30T14:45:37.000Z","622","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.0035_c1.0_e5e-08_trial4","cifar_1.0_trials_2","1","1","0","0.0035","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.0001","false","0.4800347222222222","0.9770437718268348","69","47","2.190788745880127","","","3359","48","0.4714626736111111","2.081942465570238","3359","2.911231279373169"
"1.0_AdamW_wd0.01_lr0.0035_c1.0_e5e-08_trial1","finished","-","","","2025-04-30T08:02:43.000Z","625","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.0035_c1.0_e5e-08_trial1","cifar_1.0_trials_2","1","1","0","0.0035","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.01","false","0.4790581597222222","0.9770437718268348","69","47","2.0638160705566406","","","3359","48","0.4703776041666667","1.9958704445097184","3359","2.9112489223480225"
"1.0_AdamW_wd0.01_lr0.0035_c1.0_e5e-08_trial3","finished","-","","","2025-04-30T12:34:10.000Z","613","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.0035_c1.0_e5e-08_trial3","cifar_1.0_trials_2","1","1","0","0.0035","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.01","false","0.4772135416666667","0.9770437718268348","69","47","2.088505268096924","","","3359","48","0.4702690972222222","1.9774324231677585","3359","2.9053895473480225"
"1.0_AdamW_wd0.001_lr0.0035_c1.0_e5e-08_trial2","finished","-","","","2025-04-30T10:17:20.000Z","617","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.0035_c1.0_e5e-08_trial2","cifar_1.0_trials_2","1","1","0","0.0035","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.001","false","0.4715711805555556","0.9770437718268348","69","47","2.073927402496338","","","3359","48","0.4701605902777778","2.055242591434055","3359","2.913520097732544"
"1.0_AdamW_wd1e-05_lr0.0035_c1.0_e1e-08_trial2","finished","-","","","2025-04-30T11:24:37.000Z","621","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.0035_c1.0_e1e-08_trial2","cifar_1.0_trials_2","1","1","0","0.0035","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.00001","false","0.4720052083333333","0.9770437718268348","69","47","2.071707248687744","","","3359","48","0.4699435763888889","2.0566949711905584","3359","2.913534164428711"
"1.0_AdamW_wd1e-05_lr0.0035_c1.0_e5e-08_trial3","finished","-","","","2025-04-30T12:32:19.000Z","628","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.0035_c1.0_e5e-08_trial3","cifar_1.0_trials_2","1","1","0","0.0035","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.00001","false","0.4750434027777778","0.9770437718268348","69","47","2.0966637134552","","","3359","48","0.4696180555555556","2.015025112364027","3359","2.9054510593414307"
"1.0_AdamW_wd0.001_lr0.0035_c1.0_e1e-08_trial3","finished","-","","","2025-04-30T13:41:28.000Z","631","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.0035_c1.0_e1e-08_trial3","cifar_1.0_trials_2","1","1","0","0.0035","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.001","false","0.4791666666666667","0.9770437718268348","69","47","2.1055352687835693","","","3359","48","0.46875","1.9935576650831437","3359","2.905380964279175"
"1.0_AdamW_wd0.01_lr0.0005_c1.0_e5e-08_trial1","finished","-","","","2025-04-30T06:25:08.000Z","1045","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.0005_c1.0_e5e-08_trial1","cifar_1.0_trials_2","1","1","0","0.0005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.01","false","0.4684244791666667","0.9770437718268348","69","47","1.5827693939208984","","","3359","48","0.4684244791666667","1.5370114511913724","3359","2.9112350940704346"
"1.0_AdamW_wd0.001_lr0.0005_c1.0_e1e-08_trial1","finished","-","","","2025-04-30T08:04:59.000Z","912","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.0005_c1.0_e1e-08_trial1","cifar_1.0_trials_2","1","1","0","0.0005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.001","false","0.4679904513888889","0.9770437718268348","69","47","1.5613207817077637","","","3359","48","0.4679904513888889","1.5427326493793063","3359","2.9113802909851074"
"1.0_AdamW_wd0.0001_lr0.0035_c1.0_e5e-08_trial3","finished","-","","","2025-04-30T12:30:09.000Z","617","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.0035_c1.0_e5e-08_trial3","cifar_1.0_trials_2","1","1","0","0.0035","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.0001","false","0.4754774305555556","0.9770437718268348","69","47","2.233088493347168","","","3359","48","0.4674479166666667","2.042665163675944","3359","2.9053499698638916"
